adgroup_id,cate_id,campaign_id,customer,brand,price,userid,cms_segid,cms_group_id,final_gender_code,age_level,shopping_level,occupation,new_user_class_level ,pvalue_level,pid,clk,date,hour
339,12411.0,400918.0,50632.0,118742.0,98.0,861697,19.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,3
339,12411.0,400918.0,50632.0,118742.0,98.0,1069755,0.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,430539_1007,0,2017-05-09,4
339,12411.0,400918.0,50632.0,118742.0,98.0,171562,17.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-13,11
339,12411.0,400918.0,50632.0,118742.0,98.0,146692,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-09,1
339,12411.0,400918.0,50632.0,118742.0,98.0,752138,34.0,4.0,2.0,4.0,3.0,0.0,4.0,3.0,430548_1007,0,2017-05-12,6
339,12411.0,400918.0,50632.0,118742.0,98.0,752138,34.0,4.0,2.0,4.0,3.0,0.0,4.0,3.0,430539_1007,0,2017-05-12,3
339,12411.0,400918.0,50632.0,118742.0,98.0,731535,0.0,9.0,1.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-11,11
339,12411.0,400918.0,50632.0,118742.0,98.0,595142,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,8
339,12411.0,400918.0,50632.0,118742.0,98.0,745911,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-12,2
339,12411.0,400918.0,50632.0,118742.0,98.0,771565,26.0,4.0,2.0,4.0,2.0,0.0,2.0,2.0,430539_1007,0,2017-05-06,16
339,12411.0,400918.0,50632.0,118742.0,98.0,88019,7.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-07,3
339,12411.0,400918.0,50632.0,118742.0,98.0,832231,0.0,3.0,2.0,3.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-11,11
339,12411.0,400918.0,50632.0,118742.0,98.0,77980,35.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-07,12
339,12411.0,400918.0,50632.0,118742.0,98.0,985744,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-09,16
339,12411.0,400918.0,50632.0,118742.0,98.0,849347,34.0,4.0,2.0,4.0,3.0,0.0,4.0,2.0,430539_1007,0,2017-05-07,11
339,12411.0,400918.0,50632.0,118742.0,98.0,384690,6.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,4
339,12411.0,400918.0,50632.0,118742.0,98.0,561837,11.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,11
339,12411.0,400918.0,50632.0,118742.0,98.0,561837,11.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,11
339,12411.0,400918.0,50632.0,118742.0,98.0,1074489,20.0,3.0,2.0,3.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,11
339,12411.0,400918.0,50632.0,118742.0,98.0,1022488,0.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-08,16
339,12411.0,400918.0,50632.0,118742.0,98.0,572923,20.0,3.0,2.0,3.0,3.0,0.0,4.0,2.0,430539_1007,0,2017-05-06,2
339,12411.0,400918.0,50632.0,118742.0,98.0,127579,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-13,2
339,12411.0,400918.0,50632.0,118742.0,98.0,744881,18.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-10,4
339,12411.0,400918.0,50632.0,118742.0,98.0,499229,0.0,10.0,1.0,4.0,3.0,0.0,1.0,2.0,430548_1007,0,2017-05-12,3
339,12411.0,400918.0,50632.0,118742.0,98.0,883680,19.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-07,23
339,12411.0,400918.0,50632.0,118742.0,98.0,305299,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-08,3
339,12411.0,400918.0,50632.0,118742.0,98.0,889702,0.0,4.0,2.0,4.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-08,13
339,12411.0,400918.0,50632.0,118742.0,98.0,295057,35.0,4.0,2.0,4.0,3.0,0.0,1.0,2.0,430548_1007,0,2017-05-12,1
339,12411.0,400918.0,50632.0,118742.0,98.0,557911,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-13,2
339,12411.0,400918.0,50632.0,118742.0,98.0,380719,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-11,0
339,12411.0,400918.0,50632.0,118742.0,98.0,491841,7.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-06,12
339,12411.0,400918.0,50632.0,118742.0,98.0,681114,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-10,4
339,12411.0,400918.0,50632.0,118742.0,98.0,384256,0.0,6.0,2.0,6.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-07,0
339,12411.0,400918.0,50632.0,118742.0,98.0,52736,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-07,12
339,12411.0,400918.0,50632.0,118742.0,98.0,801292,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,1,2017-05-07,1
339,12411.0,400918.0,50632.0,118742.0,98.0,163151,19.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-09,15
339,12411.0,400918.0,50632.0,118742.0,98.0,383615,34.0,4.0,2.0,4.0,3.0,0.0,3.0,3.0,430548_1007,0,2017-05-12,14
339,12411.0,400918.0,50632.0,118742.0,98.0,863123,0.0,9.0,1.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-06,14
339,12411.0,400918.0,50632.0,118742.0,98.0,163616,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-11,0
339,12411.0,400918.0,50632.0,118742.0,98.0,393050,0.0,3.0,2.0,3.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-12,1
339,12411.0,400918.0,50632.0,118742.0,98.0,940116,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-12,0
339,12411.0,400918.0,50632.0,118742.0,98.0,940116,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,23
339,12411.0,400918.0,50632.0,118742.0,98.0,973735,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-11,11
339,12411.0,400918.0,50632.0,118742.0,98.0,146955,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-08,12
339,12411.0,400918.0,50632.0,118742.0,98.0,427779,0.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,430539_1007,0,2017-05-08,16
339,12411.0,400918.0,50632.0,118742.0,98.0,60779,0.0,4.0,2.0,4.0,3.0,0.0,2.0,3.0,430539_1007,0,2017-05-13,4
339,12411.0,400918.0,50632.0,118742.0,98.0,435984,0.0,4.0,2.0,4.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-05,16
339,12411.0,400918.0,50632.0,118742.0,98.0,128401,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-11,2
339,12411.0,400918.0,50632.0,118742.0,98.0,901258,0.0,10.0,1.0,4.0,3.0,0.0,4.0,1.0,430539_1007,0,2017-05-12,0
339,12411.0,400918.0,50632.0,118742.0,98.0,255248,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-12,12
339,12411.0,400918.0,50632.0,118742.0,98.0,738696,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430539_1007,1,2017-05-12,6
339,12411.0,400918.0,50632.0,118742.0,98.0,1071417,31.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-09,0
339,12411.0,400918.0,50632.0,118742.0,98.0,1078235,0.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-12,0
339,12411.0,400918.0,50632.0,118742.0,98.0,24874,20.0,3.0,2.0,3.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-05,23
339,12411.0,400918.0,50632.0,118742.0,98.0,10368,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-12,16
339,12411.0,400918.0,50632.0,118742.0,98.0,8596,44.0,5.0,2.0,5.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-08,21
339,12411.0,400918.0,50632.0,118742.0,98.0,1099686,20.0,3.0,2.0,3.0,3.0,0.0,4.0,2.0,430539_1007,0,2017-05-08,16
339,12411.0,400918.0,50632.0,118742.0,98.0,503683,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-07,23
339,12411.0,400918.0,50632.0,118742.0,98.0,503683,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,23
339,12411.0,400918.0,50632.0,118742.0,98.0,1024561,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430539_1007,1,2017-05-06,0
339,12411.0,400918.0,50632.0,118742.0,98.0,937476,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,430548_1007,1,2017-05-09,0
339,12411.0,400918.0,50632.0,118742.0,98.0,1024561,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-09,0
339,12411.0,400918.0,50632.0,118742.0,98.0,981113,15.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,430539_1007,0,2017-05-07,12
339,12411.0,400918.0,50632.0,118742.0,98.0,354045,45.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-12,20
339,12411.0,400918.0,50632.0,118742.0,98.0,892963,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-09,1
339,12411.0,400918.0,50632.0,118742.0,98.0,661536,0.0,5.0,2.0,5.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-11,2
339,12411.0,400918.0,50632.0,118742.0,98.0,866426,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-09,9
339,12411.0,400918.0,50632.0,118742.0,98.0,866426,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-13,0
339,12411.0,400918.0,50632.0,118742.0,98.0,1013227,18.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-05,17
339,12411.0,400918.0,50632.0,118742.0,98.0,1013227,18.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-08,13
339,12411.0,400918.0,50632.0,118742.0,98.0,1013551,18.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,430548_1007,0,2017-05-12,2
339,12411.0,400918.0,50632.0,118742.0,98.0,1032314,0.0,4.0,2.0,4.0,3.0,0.0,1.0,2.0,430539_1007,0,2017-05-06,22
339,12411.0,400918.0,50632.0,118742.0,98.0,239514,0.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,0
339,12411.0,400918.0,50632.0,118742.0,98.0,720943,0.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-09,1
339,12411.0,400918.0,50632.0,118742.0,98.0,1071417,31.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-13,2
339,12411.0,400918.0,50632.0,118742.0,98.0,700236,35.0,4.0,2.0,4.0,3.0,0.0,2.0,3.0,430539_1007,0,2017-05-11,4
340,7185.0,394507.0,48873.0,185373.0,26.0,70107,0.0,11.0,1.0,5.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,2
342,6152.0,103062.0,714.0,309537.0,120.0,463447,0.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-06,2
342,6152.0,103062.0,714.0,309537.0,120.0,756149,0.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-06,9
343,8025.0,398171.0,49325.0,460768.0,26.0,615205,5.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,430548_1007,0,2017-05-08,13
343,8025.0,398171.0,49325.0,460768.0,26.0,823725,30.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,13
343,8025.0,398171.0,49325.0,460768.0,26.0,357602,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,430548_1007,0,2017-05-10,3
343,8025.0,398171.0,49325.0,460768.0,26.0,285946,0.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-06,0
343,8025.0,398171.0,49325.0,460768.0,26.0,216887,0.0,5.0,2.0,5.0,1.0,0.0,2.0,1.0,430548_1007,0,2017-05-09,2
344,7998.0,130429.0,6315.0,23120.0,138.0,991553,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-06,2
347,9991.0,354298.0,36707.0,335490.0,1.5,360521,66.0,9.0,1.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,16
348,1269.0,400971.0,55330.0,329069.0,78.0,658044,17.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-11,3
348,1269.0,400971.0,55330.0,329069.0,78.0,237833,16.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-09,15
348,1269.0,400971.0,55330.0,329069.0,78.0,1016442,30.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,7
348,1269.0,400971.0,55330.0,329069.0,78.0,658044,17.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-08,8
348,1269.0,400971.0,55330.0,329069.0,78.0,658044,17.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-10,8
348,1269.0,400971.0,55330.0,329069.0,78.0,1009593,0.0,4.0,2.0,4.0,3.0,0.0,1.0,1.0,430539_1007,0,2017-05-07,14
348,1269.0,400971.0,55330.0,329069.0,78.0,828511,0.0,9.0,1.0,3.0,1.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,0
348,1269.0,400971.0,55330.0,329069.0,78.0,287070,0.0,9.0,1.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-12,14
350,317.0,175687.0,26032.0,37793.0,25.0,139928,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,15
350,317.0,175687.0,26032.0,37793.0,25.0,904179,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-07,13
351,6709.0,401001.0,48615.0,347090.0,30.0,100844,0.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,13
351,6709.0,401001.0,48615.0,347090.0,30.0,323775,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-07,15
352,4284.0,366804.0,27371.0,317202.0,165.0,935712,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,14
352,4284.0,366804.0,27371.0,317202.0,165.0,569671,5.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,430548_1007,0,2017-05-07,5
352,4284.0,366804.0,27371.0,317202.0,165.0,1129941,35.0,4.0,2.0,4.0,3.0,0.0,1.0,3.0,430539_1007,0,2017-05-08,1
352,4284.0,366804.0,27371.0,317202.0,165.0,536847,0.0,5.0,2.0,5.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,14
352,4284.0,366804.0,27371.0,317202.0,165.0,536847,0.0,5.0,2.0,5.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,14
353,8068.0,247505.0,2299.0,405193.0,100.0,148089,0.0,11.0,1.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,13
356,5504.0,133942.0,14650.0,254541.0,218.0,185607,92.0,11.0,1.0,5.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,13
356,5504.0,133942.0,14650.0,254541.0,218.0,982033,67.0,9.0,1.0,3.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,12
356,5504.0,133942.0,14650.0,254541.0,218.0,982033,67.0,9.0,1.0,3.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-13,1
356,5504.0,133942.0,14650.0,254541.0,218.0,982033,67.0,9.0,1.0,3.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-13,14
365,9300.0,245991.0,33713.0,350697.0,138.0,540695,0.0,10.0,1.0,4.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-06,8
365,9300.0,245991.0,33713.0,350697.0,138.0,257889,0.0,12.0,1.0,6.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,7
365,9300.0,245991.0,33713.0,350697.0,138.0,588177,0.0,10.0,1.0,4.0,1.0,0.0,2.0,1.0,430539_1007,0,2017-05-09,1
367,4305.0,231173.0,32253.0,293357.0,2550.0,1085937,0.0,11.0,1.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-06,8
367,4305.0,231173.0,32253.0,293357.0,2550.0,1122239,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-13,13
367,4305.0,231173.0,32253.0,293357.0,2550.0,530864,0.0,4.0,2.0,4.0,3.0,0.0,2.0,3.0,430539_1007,0,2017-05-12,2
370,6083.0,400658.0,16311.0,341796.0,6.0,759456,89.0,11.0,1.0,5.0,3.0,0.0,3.0,1.0,430548_1007,0,2017-05-10,11
370,6083.0,400658.0,16311.0,341796.0,6.0,1039624,0.0,2.0,2.0,2.0,3.0,0.0,4.0,3.0,430539_1007,0,2017-05-06,12
370,6083.0,400658.0,16311.0,341796.0,6.0,263126,0.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,430548_1007,0,2017-05-08,1
370,6083.0,400658.0,16311.0,341796.0,6.0,729315,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,11
370,6083.0,400658.0,16311.0,341796.0,6.0,402839,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,430548_1007,0,2017-05-11,7
370,6083.0,400658.0,16311.0,341796.0,6.0,887188,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,1,2017-05-12,6
370,6083.0,400658.0,16311.0,341796.0,6.0,18233,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-13,5
370,6083.0,400658.0,16311.0,341796.0,6.0,193584,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,1,2017-05-13,10
370,6083.0,400658.0,16311.0,341796.0,6.0,650708,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,1,2017-05-11,13
370,6083.0,400658.0,16311.0,341796.0,6.0,887188,0.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,6
370,6083.0,400658.0,16311.0,341796.0,6.0,35300,0.0,11.0,1.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,12
370,6083.0,400658.0,16311.0,341796.0,6.0,35300,0.0,11.0,1.0,5.0,3.0,0.0,2.0,1.0,430548_1007,1,2017-05-09,13
372,10090.0,387158.0,41041.0,114639.0,48.0,375982,80.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,22
372,10090.0,387158.0,41041.0,114639.0,48.0,669145,92.0,11.0,1.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-10,10
372,10090.0,387158.0,41041.0,114639.0,48.0,669145,92.0,11.0,1.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-13,10
381,6432.0,390673.0,44840.0,423780.0,79.0,842542,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-06,9
381,6432.0,390673.0,44840.0,423780.0,79.0,608937,16.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,9
381,6432.0,390673.0,44840.0,423780.0,79.0,7828,0.0,5.0,2.0,5.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-11,13
381,6432.0,390673.0,44840.0,423780.0,79.0,7828,0.0,5.0,2.0,5.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-10,1
381,6432.0,390673.0,44840.0,423780.0,79.0,315665,56.0,8.0,1.0,2.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-11,1
381,6432.0,390673.0,44840.0,423780.0,79.0,146105,0.0,11.0,1.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-09,8
381,6432.0,390673.0,44840.0,423780.0,79.0,728493,0.0,9.0,1.0,3.0,2.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,10
381,6432.0,390673.0,44840.0,423780.0,79.0,679136,45.0,5.0,2.0,5.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-11,12
381,6432.0,390673.0,44840.0,423780.0,79.0,593424,8.0,2.0,2.0,2.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-13,15
386,8551.0,123879.0,3509.0,361467.0,360.0,742095,56.0,8.0,1.0,2.0,3.0,0.0,2.0,3.0,430539_1007,0,2017-05-12,14
386,8551.0,123879.0,3509.0,361467.0,360.0,671003,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-11,7
388,12160.0,385858.0,39638.0,363889.0,10.8,267654,44.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,7
388,12160.0,385858.0,39638.0,363889.0,10.8,1042501,8.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-12,7
388,12160.0,385858.0,39638.0,363889.0,10.8,290419,0.0,5.0,2.0,5.0,3.0,0.0,1.0,1.0,430548_1007,0,2017-05-12,6
388,12160.0,385858.0,39638.0,363889.0,10.8,60164,0.0,11.0,1.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-12,5
388,12160.0,385858.0,39638.0,363889.0,10.8,67184,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-10,21
388,12160.0,385858.0,39638.0,363889.0,10.8,422971,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,7
388,12160.0,385858.0,39638.0,363889.0,10.8,1053646,66.0,9.0,1.0,3.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,7
388,12160.0,385858.0,39638.0,363889.0,10.8,157775,34.0,4.0,2.0,4.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-11,5
388,12160.0,385858.0,39638.0,363889.0,10.8,539978,0.0,6.0,2.0,6.0,3.0,0.0,4.0,1.0,430548_1007,0,2017-05-11,1
388,12160.0,385858.0,39638.0,363889.0,10.8,458568,0.0,10.0,1.0,4.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-11,3
388,12160.0,385858.0,39638.0,363889.0,10.8,781758,0.0,11.0,1.0,5.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-12,3
388,12160.0,385858.0,39638.0,363889.0,10.8,270007,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,5
388,12160.0,385858.0,39638.0,363889.0,10.8,675504,30.0,4.0,2.0,4.0,3.0,0.0,1.0,1.0,430548_1007,0,2017-05-12,4
388,12160.0,385858.0,39638.0,363889.0,10.8,233708,12.0,3.0,2.0,3.0,2.0,0.0,3.0,1.0,430548_1007,0,2017-05-11,20
388,12160.0,385858.0,39638.0,363889.0,10.8,436921,0.0,4.0,2.0,4.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-11,8
388,12160.0,385858.0,39638.0,363889.0,10.8,696789,33.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,4
388,12160.0,385858.0,39638.0,363889.0,10.8,836691,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,430548_1007,0,2017-05-11,5
388,12160.0,385858.0,39638.0,363889.0,10.8,795240,21.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-12,7
388,12160.0,385858.0,39638.0,363889.0,10.8,574055,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,6
388,12160.0,385858.0,39638.0,363889.0,10.8,1041916,41.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-11,17
388,12160.0,385858.0,39638.0,363889.0,10.8,1045551,0.0,11.0,1.0,5.0,3.0,0.0,3.0,2.0,430539_1007,0,2017-05-11,4
388,12160.0,385858.0,39638.0,363889.0,10.8,928148,0.0,12.0,1.0,6.0,1.0,0.0,2.0,1.0,430539_1007,0,2017-05-10,16
388,12160.0,385858.0,39638.0,363889.0,10.8,574055,34.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,430548_1007,0,2017-05-11,4
388,12160.0,385858.0,39638.0,363889.0,10.8,539722,44.0,5.0,2.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-12,8
389,2.0,392206.0,46403.0,450429.0,180.0,448381,0.0,8.0,1.0,2.0,3.0,0.0,4.0,2.0,430548_1007,0,2017-05-12,4
389,2.0,392206.0,46403.0,450429.0,180.0,795535,88.0,11.0,1.0,5.0,3.0,0.0,2.0,1.0,430548_1007,0,2017-05-13,5
389,2.0,392206.0,46403.0,450429.0,180.0,863455,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-12,6
389,2.0,392206.0,46403.0,450429.0,180.0,863455,0.0,9.0,1.0,3.0,3.0,0.0,2.0,1.0,430539_1007,0,2017-05-06,6
389,2.0,392206.0,46403.0,450429.0,180.0,271111,0.0,11.0,1.0,5.0,1.0,0.0,2.0,2.0,430548_1007,0,2017-05-09,12
389,2.0,392206.0,46403.0,450429.0,180.0,562454,0.0,7.0,1.0,1.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-09,14
389,2.0,392206.0,46403.0,450429.0,180.0,258950,74.0,10.0,1.0,4.0,2.0,0.0,3.0,1.0,430548_1007,1,2017-05-07,4
389,2.0,392206.0,46403.0,450429.0,180.0,258950,74.0,10.0,1.0,4.0,2.0,0.0,3.0,1.0,430548_1007,0,2017-05-12,9
391,4872.0,388315.0,42374.0,425589.0,53.98,725093,88.0,11.0,1.0,5.0,3.0,0.0,1.0,1.0,430548_1007,0,2017-05-06,23
391,4872.0,388315.0,42374.0,425589.0,53.98,635256,0.0,9.0,1.0,3.0,2.0,0.0,2.0,1.0,430548_1007,0,2017-05-07,1
391,4872.0,388315.0,42374.0,425589.0,53.98,380361,0.0,11.0,1.0,5.0,2.0,0.0,2.0,2.0,430539_1007,0,2017-05-13,2
391,4872.0,388315.0,42374.0,425589.0,53.98,224070,0.0,5.0,2.0,5.0,3.0,0.0,3.0,1.0,430539_1007,0,2017-05-09,0
391,4872.0,388315.0,42374.0,425589.0,53.98,964186,0.0,11.0,1.0,5.0,2.0,0.0,2.0,2.0,430539_1007,0,2017-05-07,0
391,4872.0,388315.0,42374.0,425589.0,53.98,1093218,0.0,11.0,1.0,5.0,3.0,0.0,2.0,2.0,430539_1007,0,2017-05-09,22
